timestamp;strompreis_EUR_MWh;waermebedarf_MWth;grid_co2_kg_MWh;outdoor_temp_C;P_buy_MW;P_sell_MW;Q_dump_MWth;hp_main_Q_th_MW;hp_main_Pel_MW;hp_main_on;hp_main_Q_wrg_MW;hp_main_Q_def_MW;hp_main_COP;hp_main_COP_input;hp_main_WRG_ratio;TES_SOC_MWh;TES_charge_MW;TES_discharge_MW;BOILER_MAIN_Q_th_MW;BOILER_MAIN_fuel_MW;grid_co2_kg_MWh;Fuel_CO2_emissions_t_per_step;Grid_CO2_emissions_t_per_step;CO2_BOILER_MAIN_t_per_step;Total_CO2_emissions_t_per_step
2023-01-01T00:00:00;60;50,99342830602247;400;6,975268145173784;24,97476604554257;0;0;100;24,97476604554257;1;100;0;4,004041512046426;4,004041512046426;1;46,29013079203324;48,72645346529815;0;0;0;400;0;9,989906418217029;0;9,989906418217029
2023-01-01T01:00:00;60;49,72347139765763;410,3527618041009;6,560952610775739;24,97476604554257;0;0;100;24,97476604554257;1;100;0;4,004041512046426;4,004041512046426;1;93,78040899496979;49,99463917475343;0;0;0;410,3527618041009;0;10,248464222199676;0;10,248464222199676
2023-01-01T02:00:00;60;51,29537707620138;420;4,938638989218851;24,97476604554257;0;0;100;24,97476604554257;1;100;0;4,004041512046426;4,004041512046426;1;139,76603915427395;48,41579810547753;0;0;0;420;0;10,48940173912788;0;10,48940173912788
2023-01-01T03:00:00;60;53,046059712816046;428,2842712474619;5,0698845295323824;24,97476604554257;0;0;100;24,97476604554257;1;100;0;4,004041512046426;4,004041512046426;1;184,08445526672884;46,665676543547704;0;0;0;428,2842712474619;0;10,696299475391056;0;10,696299475391056
2023-01-01T04:00:00;65;49,53169325055333;434,6410161513775;4,485149892753212;24,930425030419713;0;0;99,82245673476181;24,930425030419713;1;99,82245673476181;0;4,0040415120464266;4,004041512046426;1;231,56604682120218;50;0;0;0;434,6410161513775;0;10,835785268307362;0;10,835785268307362
2023-01-01T05:00:00;72,23542864692438;51,41599822539844;438,6370330515628;4,34844815313687;24,97476604554257;0;0;100;24,97476604554257;1;100;0;4,004041512046426;4,004041512046426;1;277,42091141245345;48,29265389045622;0;0;0;438,6370330515628;0;10,954857279373703;0;10,954857279373703
2023-01-01T06:00:00;80;57,79011075721774;440;4,144584321953909;24,97476604554257;0;0;100;24,97476604554257;1;100;0;4,004041512046426;4,004041512046426;1;317,21495567003285;41,91766984075861;0;0;0;440;0;10,988897060038731;0;10,988897060038731
2023-01-01T07:00:00;87,76457135307562;58,07129708980944;438,6370330515628;5,329872591088242;14,574886201580892;0;0;58,35844938448254;14,574886201580892;1;58,35844938448254;0;4,004041512046426;4,004041512046426;1;317,18323417446584;0;0;0;0;438,6370330515628;0;6,393084840525605;0;6,393084840525605
2023-01-01T08:00:00;95;56,685471719382136;434,6410161513775;4,083053796521026;4,994953209108513;0;0;20;4,994953209108513;1;20;0;4,004041512046426;4,004041512046426;1;278,22735357273046;0;36,97795416440201;0;0;434,6410161513775;0;2,1710115384355086;0;2,1710115384355086
2023-01-01T09:00:00;101,21320343559644;61,265916662915096;428,2842712474619;4,613181178939449;4,994953209108513;0;0;20;4,994953209108513;1;20;0;4,004041512046426;4,004041512046426;1;234,45623313908357;0;41,55613281337513;0;0;428,2842712474619;0;2,1392598950782107;0;2,1392598950782107
2023-01-01T10:00:00;105,98076211353316;59,49493557189459;420;5,188429736787618;4,994953209108513;0;0;20;4,994953209108513;1;20;0;4,004041512046426;4,004041512046426;1;192,5562690581172;0;39,78269253476983;0;0;420;0;2,0978803478255754;0;2,0978803478255754
2023-01-01T11:00:00;108,97777478867204;60,249766884108126;410,3527618041009;5,94580430511231;4,994953209108513;0;0;20;4,994953209108513;1;20;0;4,004041512046426;4,004041512046426;1;149,86934388310215;0;40,53428607070377;0;0;410,3527618041009;0;2,049692844439935;0;2,049692844439935
2023-01-01T12:00:00;110;62,77427926901131;400;6,681306436346741;4,994953209108513;0;0;20;4,994953209108513;1;20;0;4,004041512046426;4,004041512046426;1;104,53261570240235;0;43,05565418399593;0;0;400;0;1,9979812836434052;0;1,9979812836434052
